Gene,Malignant_Percent,NonMalignant_Percent,Z_Score
MED20,7.7877829155512295,1.7654334870122568,0.031027159220138767
DBP,8.113521912499767,2.114022264702575,0.031003101352825135
RAD54L,6.691689911451411,0.5959743618576409,0.030915971230609407
RFNG,14.33719602373776,8.77094343865962,0.030725008740580206
ZSCAN31,6.527884381376715,0.42730237265264814,0.030566702573751048
AKT1S1,13.690398187842822,8.085010682559316,0.030432565267865752
PYROXD1,14.353108560945019,8.793433037220286,0.03042592629958596
PHTF1,24.86287137053747,20.026987518272797,0.030383024451343194
CCDC71,8.060168111275438,2.0690430675812435,0.030346005178408242
ACADS,9.811483235674036,3.9413021477566623,0.030320662681144417
TTLL7,14.113484471235749,8.540425053412797,0.03025677100415214
FANCF,7.193402849280192,1.1469695265939504,0.030110351262790047
LAD1,10.730666267293183,4.930844484425953,0.0299319521121284
GIN1,7.842072748375985,1.8441470819745867,0.029898505825153743
HIRIP3,8.66765261995245,2.7324862251208817,0.0295731169003719
SMG9,17.76587977610124,12.459237602608793,0.02942998512859052
TMEM44-AS1,8.987775427298425,3.0810750028111995,0.029221599627039407
ARMCX5,7.761574030739278,1.7879230855729227,0.02827213123400285
FAP,9.45298313271056,3.603958169346677,0.027821098634323915
WDR89,11.93065877904038,6.252108399865063,0.02781967149618414
SMC1B,7.270157440515192,1.2762847183177781,0.027531046286272898
LPCAT1,19.16899114514106,13.994152704374226,0.027505420828874305
DNAH1,7.218675702491716,1.2256831215562802,0.027289824270041008
UNC93B1,11.16311286669038,5.448105251321264,0.026927992273814927
SLC3A1,6.387479641312691,0.34858877769031826,0.02667431174311341
TRIM39,8.695733567965254,2.8168222197233783,0.026609598587786776
NSFL1C,30.805736001647414,26.45339030698302,0.026307523474811467
LRRC57,11.460770915626112,5.779826830091083,0.026186800444943037
CRIPT,21.2984630361121,16.299336556842462,0.025911492911127078
TSPAN7,11.739708332553308,6.083436410660069,0.02588768237690131
PEX13,20.194881779208863,15.124255032047678,0.0256704134030845
CHCHD7,17.890371978958008,12.667266389294952,0.025339990783399685
NDUFA8,22.581762360297283,17.6824468683234,0.025282595566497743
ASB16-AS1,8.393395361027387,2.5188350387945575,0.02523758144123789
FAM219B,13.300073010464834,7.76453390306983,0.02515723485173582
HCFC2,10.742834678098733,5.032047677948948,0.025120469080620933
ATG16L1,14.48228092180392,9.029573822107276,0.025075209678517785
MAN1C1,10.216784918658854,4.475430113572473,0.024813819311870433
GAS1,8.473894078664095,2.6144158326773868,0.0247169088724718
AMZ1,16.224235730198252,10.901832902282695,0.024504101504555897
SLC26A11,16.516277589531423,11.216687282132014,0.02435561333820102
CRYBG3,22.338394144186307,17.440683683796244,0.02428169195469406
C1orf109,13.480727109347212,7.978185089396154,0.02403511354388843
BRIX1,26.16769942153247,21.539413021477564,0.023954804637677685
DNAJB2,17.017054495759776,11.762060047228157,0.023802137825557068
CDCA2,6.908849242750435,0.9614303384684584,0.023640868445061858
FBXL12,16.30379841623453,11.00303609580569,0.023622131345274633
FAM167B,7.641761985884643,1.7485662880917574,0.023433377732183902
ARNT,30.049422468502534,25.69998875520072,0.02331027385887241
ASB16,6.215249826834154,0.23051838524682333,0.02307336477161892
NSDHL,10.793380384521782,5.127628471831778,0.02285334634642089
PATZ1,10.249546024673792,4.548521308894636,0.022736625883325035
CDADC1,14.886646573188312,9.50747779152142,0.022580999970026938
ZMYM2,58.361570286612874,55.98223321713708,0.022088287122936645
C18orf21,11.918490368234831,6.347689193747892,0.02189591872810659
SLC35A4,12.517550592508004,6.9886427527268635,0.02185872543242312
GNB5,17.330625081902763,12.13313842347914,0.021841700487154836
GNL1,34.84752045229047,30.85572922523333,0.021806581785196677
DNAL4,7.797143231555498,1.950972675137749,0.02145113114294228
HIP1R,13.503191867757455,8.051276284718318,0.021357577870975086
PHF3,46.80626017934365,43.64668840661194,0.021286483361676822
RNASEL,7.319767115337814,1.4449567075227707,0.021221973687414408
ABCA7,10.928168934983246,5.301922860676937,0.021204020382669775
UTP15,10.718497856487636,5.0882716743506125,0.02063426809275304
USP11,21.92841230319936,17.06960530754526,0.020620742823105942
POU3F1,7.637081827882509,1.7991678848532553,0.020400005688227307
RBM15,14.355916655746299,8.984594624985943,0.020161141225855606
ZNF367,8.252990620963365,2.4626110423928935,0.020118306519219198
SHROOM1,9.189022221390195,3.469020577982683,0.019791811099724055
R3HCC1,12.366849504839283,6.876194759923536,0.019206318494489283
PRPF39,26.086264672295336,21.545035421117735,0.018899922227558652
YES1,33.50712320047925,29.478241313392555,0.01879958747912247
FUCA1,10.023962408970927,4.379849319689644,0.01878530376025922
ZNF571,8.639571671939644,2.901158214325874,0.01873418918491876
HFE,6.322893460883239,0.43292477229281456,0.01830771323121705
IFNG-AS1,6.64488833143007,0.7815135499831328,0.018065349093224325
DXO,10.046427167381172,4.419206117170808,0.017948094224417566
SH3GL2,6.09543778197952,0.19678398740582478,0.017927890246954847
CYB561,13.790553569088493,8.422354660969301,0.017868996637818324
MMP15,6.625231667821106,0.7646463510626336,0.01783940424069408
TMEM60,14.814572139955445,9.518722590801755,0.017765162213760732
HOXB3,10.132542074620439,4.514786911053638,0.017754881061670336
TRIB1,20.05822116554655,15.124255032047678,0.01770223452329215
NDUFA5,32.32023513113803,28.230068593275607,0.017688566745455603
AKAP12,35.528951457401206,31.65973237377713,0.01767721678194345
ZNF85,7.305726641331411,1.4955583042842686,0.01764283596675964
MMADHC,27.689686803826497,23.28235690992916,0.01761278658675164
CCDC92,17.671340584458132,12.577307995052289,0.01747661031418854
ZNF341,7.396521706572814,1.5967614978072642,0.017415784619515984
ZNF425,6.951906696370069,1.130102327673451,0.016949759872514458
TXNDC16,11.545949791264952,6.044079613178905,0.016737380029167137
TMEM50B,26.474717786472475,22.000449791971214,0.016704794960062386
AP2B1,47.400640245614696,44.366355560553245,0.01668231290781086
AMY2B,8.413052024636352,2.698751827279883,0.01656861663125475
AGAP4,8.852986876836962,3.171033397053863,0.0164550375170619
SFXN2,7.619297227474399,1.8553918812549197,0.016295840674047768
COPZ2,8.136922702510436,2.412009445631395,0.016111301333770145
ADCK2,9.482936143924219,3.851343753514,0.016071823794565177
DLGAP5,6.46704232734897,0.6297087596986394,0.015977268852782833
KREMEN2,6.034595727951776,0.16867198920499268,0.01591401846264362
SUV39H2,8.906340678061293,3.23850219273586,0.01588524960009785
NEAT1,94.43154800906079,94.64747554256157,0.015875848172075102
AKR1E2,8.017110657655802,2.288316653547734,0.015873363174630506
ARMC8,39.24125278469401,35.66288091757562,0.01574251589457032
KEAP1,18.906902297021546,13.932306308332395,0.015597913132625152
CD47,41.72080049422468,38.32227594737434,0.015236799846079396
TTC39C,28.637886815058877,24.339368042280444,0.015235297341356702
CITED1,6.045828107156898,0.19678398740582478,0.015035332160454717
SDK2,8.043319542467755,2.3332958506690655,0.014947738886623152
S100A13,31.433813205533816,27.33610705048915,0.0147731997945445
APBB3,7.9749892356365955,2.2658270549870685,0.014644301720870168
AHDC1,22.95523896886759,18.278421230181042,0.01454621764515196
ACTR5,9.448302974708426,3.8457213538738335,0.014359211813627315
FCF1,16.36932062826441,11.244799280332845,0.014253487099814222
FHAD1,7.472340266207388,1.7373214888114248,0.014168461029638646
RXRA,19.09785274350862,14.162824693579221,0.014155971000609835
UNG,12.68697231218526,7.314741931856517,0.013947264855632246
DHRS11,7.22054776569257,1.4730687057236027,0.01390325240018786
PKN3,9.944399722934646,4.38547171932981,0.013839574485479789
EED,24.858191212535335,20.330597098841785,0.01354720637934842
RGL3,8.6171069135294,2.9742494096480376,0.013436978263854482
TRAF7,20.032012280734598,15.174856628809174,0.013413601422929994
DCUN1D2,16.675402961603982,11.587765658382999,0.013390042334279706
TRPT1,12.25826983918977,6.8705723602833695,0.013182157667636418
MRPS15,27.102794990358873,22.736984144833013,0.01314521787377293
OAS3,8.700413725967389,3.069830203530867,0.013080035398097989
ZNF74,7.0108766871969594,1.2650399190374453,0.013026779087425666
ALKBH2,14.16028605125709,8.911503429663782,0.012742011879853576
ZNF674,7.770934346743546,2.085910266501743,0.012561682699900434
ZNF773,7.20557126008574,1.4843135050039358,0.012416585271780245
SCOC,18.677574554916973,13.746767120206904,0.012348447807415786
SLC39A10,25.442274931201673,20.98279545710109,0.012023345955257059
TERT,5.875470355879214,0.0730911953221635,0.011850259347145453
ZSCAN32,9.203062695396596,3.632070167547509,0.011715549952257764
RORA,46.25493756669225,43.2362532328798,0.011531519671863943
DGUOK-AS1,7.097927626036656,1.3887327111211065,0.011354537378121976
IGFBP2,13.291648726060993,8.011919487237153,0.011170320737514838
MCM2,6.209633637231593,0.4441695715731474,0.011090506497479335
CDC20,6.187168878821349,0.4216799730124818,0.01100755296478484
IFT46,8.574049459909766,2.9742494096480376,0.010926456151043151
POLG,20.21734653761911,15.422242212976498,0.01072403681635993
CECR2,7.318831083737387,1.6417406949285955,0.010432161320159339
GRK6,17.295991912686972,12.307432812324299,0.010314015775167995
DCTN4,34.33363910365614,30.518385246823343,0.010247307505187653
NRL,6.941610348765375,1.2425503204767796,0.010214997171240858
PIP4K2A,52.816519085684334,50.27549758236815,0.010098538434941684
CCDC149,11.251099837130502,5.8529180254132465,0.009974275989916515
GYG1,15.863863564033922,10.7837625098392,0.009933264431429556
NUMBL,11.423329651609038,6.038457213538739,0.009894570687267179
CNOT2,53.48390961678866,50.99516473630946,0.009751340259320118
ZNF606,7.023045098002509,1.3381311143596086,0.009748901170144597
KPNA5,19.416103487653743,14.584504666591702,0.009707927294949112
TRAPPC2,12.961229571110323,7.685820308107501,0.009694611675098053
CCDC148,6.202145384428178,0.4666591701338131,0.009427009864739544
TOR1AIP2,38.674953666435776,35.17373214888114,0.009408421441874149
ANKRD28,69.91594436228166,68.56516361182953,0.009339789311334279
TAX1BP3,17.805193103319166,12.875295175981108,0.009024845280171168
DICER1-AS1,6.453001853342569,0.7421567525019679,0.00902419988082992
ZNF658,6.456745979744276,0.7477791521421343,0.008935785128663776
UBQLN4,16.990845610947826,12.00944563139548,0.008778268925609706
LRTOMT,5.967201452721044,0.23051838524682333,0.008610574339118937
GLDC,6.333189808487935,0.624086360058473,0.008479540698845156
ZBTB49,9.156261115375255,3.6433149668278424,0.008373279523076649
MALAT1,98.77754272984257,99.43213763634319,0.008255261421669324
C1orf216,10.589325495628731,5.178230068593276,0.008195165388794168
NUP50,30.678435703989365,26.65579669402901,0.007843153449286766
MSRB1,10.402119175543366,4.987068480827618,0.007708366631571817
LINC01003,8.117266038901473,2.5469470369953893,0.0076038888644170965
POLD1,10.547204073609526,5.144495670752277,0.0075795459807245225
MAGT1,34.11835183555797,30.33846845833802,0.007509769672179978
LRRC4,6.8255424303124475,1.169459125154616,0.00743487607717308
REPIN1,17.098489244996912,12.15000562239964,0.007386548636505896
HEXIM2,6.4455136005391545,0.7646463510626336,0.007360703248090239
MLF1,14.227680326487821,9.08579781850894,0.007163173043876037
NDUFA4L2,7.2514368085066545,1.636118295288429,0.006809369470778148
TENM4,8.065784300877997,2.5075902395142244,0.006749224802494513
ASCC1,23.73495329202314,19.25671876757,0.006639040539024671
NEIL1,8.185596345732632,2.6425278308782185,0.006373720915943459
SIN3B,21.193627496864295,16.546722141009784,0.006303192326915489
SLC2A9,7.789654978752083,2.220847857865737,0.006291909505009796
TRMT5,9.076698429338974,3.5983357697065106,0.006188039453904892
ZNF253,10.031450661774342,4.6216125042168,0.006032912319270278
GORASP1,12.503510118501602,7.269762734735186,0.0057040257751115875
FGD5-AS1,28.682816331879362,24.564264027887102,0.005586131675695827
ZNF200,8.165003650523243,2.6369054312380524,0.005479757450053024
PEX19,12.224572701574406,6.9830203530866966,0.0050829807746174405
MSTO1,14.628301851470503,9.552456988642753,0.005064099110396347
CDKN2B,9.882621637306475,4.481052513212639,0.0050232636309024414
B3GALT4,8.691989441563546,3.2103901945350275,0.004920820717937424
SLC2A8,9.321938708650803,3.885078151354998,0.004844328018285937
TMEM121,7.957204635228485,2.428876644551895,0.0047124372726303765
SDHB,37.86903045846828,34.40346339817834,0.004438776807971556
HOXA-AS2,5.992474305932569,0.33734397840998537,0.004256442232143276
CUTC,18.53155362525039,13.746767120206904,0.0038345032509252974
LRRC63,6.383735514910984,0.7646463510626336,0.0037586497818827835
COASY,18.798322631372034,14.033509501855393,0.0037460528717117164
RAD51,6.580302151000618,0.9782975373889576,0.0035643301244221437
PRRG4,10.065147799389708,4.705948498819296,0.003396853412704126
CUL3,54.509800250856465,52.20960305858541,0.0033155174908512386
CCNA2,6.2564352172529345,0.6409535589789722,0.003084099081384628
COQ2,9.267648875826048,3.8625885527943327,0.002905771184818051
GLB1L3,6.045828107156898,0.4216799730124818,0.002766491246643188
C10orf88,8.486062489469646,3.030473406049702,0.0027290485616281446
LCOR,37.350468951831814,33.88058023164287,0.0027284134435073826
RYR2,8.117266038901473,2.6369054312380524,0.0026963524988925514
DSC2,11.083550180654099,5.807938828291915,0.0026588385597824393
SLC37A1,11.487915832038489,6.2408636005847296,0.0026183970340538654
GNB1,69.38989460284179,68.12661643989655,0.0025919980628330563
TRPM4,9.707583728026659,4.3404925222084785,0.0024854710477799635
ARAP3,13.303817136866542,8.186213876082311,0.00237146440901842
BCAP31,48.70078813860756,46.01934105476217,0.002313184684663794
ARL14EP,17.44107681075313,12.611042392893287,0.0022104485303431343
DTX2,13.868244191923921,8.799055436860453,0.0018485432237783095
SOBP,13.813018327498735,8.748453840098955,0.001389014936866828
CLPB,16.93655577812307,12.08815922635781,0.0013187336809264705
RPP21,18.182413838291183,13.420667941077252,0.0012672628351124149
MXD4,24.131830690604115,19.779601934105475,0.0012544501064130076
EXOSC2,12.805848325439467,7.674575508827168,0.0012483434875998345
AK4,16.30379841623453,11.413471269537839,0.0012314966775685554
C6orf136,12.794615946234345,7.663330709546834,0.0012068667212526973
INSR,31.315873223880036,27.459799842572806,0.0011486897655522688
BROX,24.076604826178933,19.723377937703813,0.0011016428423469837
LAGE3,20.031076249134173,15.399752614415831,0.0010901839414486983
ZNF117,7.487316771814216,1.9959518722590803,0.0009325190614721812
MYEOV,6.639272141827508,1.090745530192286,0.0008682334307145156
ALKBH6,7.24394855570324,1.7373214888114248,0.0008517785182046156
APOL1,10.404927270344647,5.1163836725514455,0.0008175128091395534
JAK2,23.576763951551005,19.194872371528167,0.0007895318541248364
HSD17B11,24.249770672257895,19.914539525469472,0.0007697930845221856
NPTXR,6.68888181665013,1.1469695265939504,0.0006935812887616244
SNX18,14.786491191942641,9.805464972450242,0.00048509301855675924
MDM2,43.82780762678548,40.85235578544923,6.419339044549943e-05
RAB11FIP2,19.63326281895277,14.994939840323852,-2.094367336066827e-05
TMEM186,8.361570286612876,2.9517598110873724,-0.0002355406186228537
TOMM40,30.187019113765277,26.279095918137862,-0.0002592360467301713
SLC22A23,23.410150326675026,19.03744518160351,-0.00033690855143381215
TM7SF2,6.534436602579703,1.0064095355897897,-0.000643526805624961
HDAC3,27.93773517793961,23.883953671426966,-0.0007435724251939058
MPZ,6.483890896156655,0.9558079388282918,-0.0008301722541872447
PHIP,56.46049010614599,54.37984931968964,-0.0013412303035420514
ALG11,11.235187299923245,6.044079613178905,-0.0013820404372102413
ZBED3,7.447067412995863,1.9959518722590803,-0.0014142733483296643
SRRD,10.960930040998186,5.757337231530417,-0.0017302025993551906
PLA2G4A,15.378999195012824,10.480152929270213,-0.0017744623878872545
MEIS3,9.753449276447574,4.4698077139323065,-0.0018948606618409691
CDT1,6.719770859464215,1.2313055211964468,-0.002106207320813902
NIP7,19.47600951008106,14.865624648600024,-0.0021352235164474737
ATF2,36.186045640900836,32.72798830540875,-0.0022870270544540494
PRPF19,19.054795289888986,14.421455077026875,-0.0024637181630847854
GBP3,8.406499803433363,3.0417182053300347,-0.002523401735996522
RPP40,8.609618660725985,3.2609917912965254,-0.0026424064426137095
EOGT,15.604582810715689,10.73878331271787,-0.002730676630346096
TBC1D8B,8.785592601606231,3.452153379062184,-0.0028105264974288557
IQGAP3,5.949416852312934,0.4216799730124818,-0.0028548952233472535
FAM83G,8.551584701499522,3.204767794894861,-0.002958943409689163
CMTM7,29.64599284871857,25.756212751602387,-0.00327943703526945
CDC40,23.8697418424846,19.582817946699652,-0.003291753041549328
MCAM,22.9730235692757,18.62701000787136,-0.0034335309855294677
DDX11-AS1,5.883894640283056,0.37107837625098394,-0.00391476575462657
MON1A,8.466405825860681,3.131676599572698,-0.003938037770653158
GATAD2B,55.66673530898403,53.58146857078601,-0.004067774443512029
STRIP1,19.253233989179474,14.66321826155403,-0.0040824897994320986
DCDC2B,5.736001647415616,0.21927358596649052,-0.0042563958296338855
TPK1,14.415822678173615,9.496232992241088,-0.0042575715221978006
SLX4,6.803077671902204,1.3606207129202745,-0.004303476323642252
WDR76,10.65765580245989,5.487462048802429,-0.004690401427800306
DNAJC4,15.286332066570568,10.43517373214888,-0.004723774404436276
SLC25A42,9.03364097571934,3.7557629596311704,-0.004910671298574365
CTBP1,25.998277701855216,21.888001799167885,-0.004940257526966085
PDLIM2,13.861691970720932,8.917125829303947,-0.004974634229661545
ZNF169,8.751895463990865,3.4577757787023504,-0.00508200395638736
TMEM64,17.67695677406069,12.998987968064771,-0.005200006993189399
TVP23B,19.424527772057584,14.871247048240189,-0.005443655761132357
EMILIN1,10.95905797779733,5.824806027212414,-0.00552000800883834
CRYM,8.383099013422694,3.0754526031710334,-0.005728142064813535
STK16,11.386824419192392,6.285842797706061,-0.005729640457048157
RBM48,13.442349813729711,8.484201057011132,-0.005807417786649893
ZNRF3-AS1,5.797779733043788,0.3148543798493197,-0.005868599751796211
MLX,26.381114626429785,22.315304171820532,-0.005929239086255256
TMEM9B,21.235748918883502,16.816597323737774,-0.005963471224516972
BTAF1,37.17449501095157,33.85246823344203,-0.005998376164190744
RBM12,15.366830784207275,10.54762172495221,-0.006164610041738294
CBX8,6.253627122451653,0.809625548183965,-0.006281261306983477
CENPO,7.4994851826197655,2.142134262903407,-0.0063327321527977265
LYAR,24.867551528539604,20.707297874732937,-0.006457336474587877
RCOR1,35.278094988486814,31.834026762622287,-0.006457655061770096
MOB3B,26.902484227867536,22.883166535477343,-0.006508914201544147
FAM83D,6.674841342643728,1.2650399190374453,-0.006566208706036636
ISOC2,18.187093996293317,13.572472731361746,-0.006741321943361328
RALGAPA2,32.00011232379205,28.336894186438773,-0.006804318831680645
RBM3,49.191268697231216,46.710896210502646,-0.006815379666325727
SFXN3,16.954340378531178,12.256831215562801,-0.006845942218705686
BLOC1S1,23.124660688544846,18.851905993478017,-0.00686096793683158
LAMA5,13.878540539528613,8.973349825705611,-0.007059466240057932
TRIM23,15.750603740382275,10.974924097604857,-0.007099015033357525
KCNMB3,6.516652002171592,1.1076127291127853,-0.0072014600025667175
CDIPT,23.501881423516856,19.262341167210163,-0.007257245833603654
CDCA8,6.526012318175861,1.1188575283931181,-0.007269136371559126
TMEM17,5.722897205009641,0.26425278308782185,-0.007474235959773701
RAB11B-AS1,7.516333751427448,2.187113460024739,-0.007804122117503476
SPOPL,22.6276279087182,18.34026762622287,-0.007929512290580212
KIAA1522,16.399273639478068,11.688968851905994,-0.008231023539529814
HAUS3,12.530655034913979,7.556505116383673,-0.008356025927573674
RAVER1,11.51131662204916,6.471381985831553,-0.008592750710857744
TGFBR2,34.05095756032724,30.563364443944675,-0.008688584113857534
PDK2,9.176853810584646,3.9806589452378276,-0.008829297358904808
ZNF30,6.564389613793361,1.1919487237152817,-0.009018870394085665
PIF1,5.694816256996836,0.26425278308782185,-0.00911153298986811
GAN,19.081940206301365,14.57325986731137,-0.009162465317483062
KPTN,5.994346369133422,0.5903519622174744,-0.009436850660554996
STARD3NL,24.736507104479845,20.62296188013044,-0.009497240605682272
TFAP2E,6.540052792182265,1.1807039244349489,-0.009824419107810067
POGLUT1,17.57399329801374,12.976498369504105,-0.009976545345487503
FAM120AOS,16.252316678211056,11.5708984594625,-0.010358403183939213
TMEM39B,12.127225415130015,7.162937141572023,-0.010408054994092142
MAD2L1BP,14.903495141995993,10.131564151579894,-0.010482655347743675
WDR24,7.191530786079338,1.8891262790959182,-0.010485976888127801
DYRK1A,54.8140105209952,52.78871022152255,-0.010539363369524546
OGDH,43.65932193870865,40.86922298436973,-0.01067975185865655
EIF3L,46.77256304172829,44.19768357134825,-0.0107369333132743
CENPL,10.077316210195256,4.981446081187451,-0.01092298132700742
HELQ,14.820188329558007,10.052850556617564,-0.011045875550522721
LASP1,31.148323567403637,27.51040143933431,-0.01138100505295181
MADD,21.522174588614114,17.232654897110088,-0.011960397208105815
TBC1D23,30.15425800775034,26.459012706623184,-0.01198448864622259
FBXO46,14.666679147088004,9.906668165973237,-0.012021686054394465
CDCA5,5.659247056180617,0.2867423816484876,-0.012412326652701866
STARD7,35.26405451448041,31.92960755650512,-0.012490560965187525
POLR2D,15.313476982982946,10.609468120994041,-0.012649405650215773
AP2A1,29.49903588745156,25.77307995052288,-0.012768121227965445
SLC25A11,17.713462006477336,13.178904756550095,-0.012886593585116013
MON1B,14.398974109365934,9.636792983245249,-0.012907975311386544
VPS11,11.65265739371361,6.701900371078376,-0.01292725092937308
MFAP1,22.66787726753655,18.475205217586865,-0.012944024429065393
VTI1B,31.071568976168635,27.459799842572806,-0.013095794396268512
RABL3,11.796806260179343,6.8593275610030355,-0.013110648147890092
OGFOD2,6.0561244547615924,0.7252895535814685,-0.013196101742634414
KANSL2,19.23170526236966,14.80940065219836,-0.013312497449815303
SLC26A4,6.179680626017935,0.8602271449454628,-0.013353299358506154
CHODL,6.607447067412996,1.3212639154391093,-0.013562931806716083
PDAP1,37.16794278974858,33.987405824806025,-0.013741716686166305
LAMTOR1,29.207930059718816,25.48071516923423,-0.013791940585321905
WDR53,9.401501394687084,4.312380524007646,-0.013827461466022095
CXXC1,16.852312934084654,12.279320814123468,-0.01402167218609629
ZNF707,7.651122301888911,2.445743843472394,-0.0140542634239339
MFSD5,10.692288971675683,5.701113235128753,-0.014326467292138267
C22orf23,6.202145384428178,0.9052063420667941,-0.014497229917193044
TMEM42,6.943482411966229,1.6979646913302597,-0.01452025254388789
MRPL22,24.081284984181067,20.015742718992467,-0.014574967507258979
CNTROB,11.560926296871783,6.63443157539638,-0.01459510228687122
VPS37A,26.20046052754741,22.281569773979534,-0.014622190509457011
KLHL35,5.665799277383605,0.33734397840998537,-0.014790779884620853
STRIP2,12.246101428384222,7.3709659282581805,-0.014825508745301863
CDC25C,5.849261471067263,0.5341279658158102,-0.01482900842092294
UBE2H,63.00335099312952,61.621500056224,-0.014907699716292466
FZR1,17.424228241945446,12.909029573822107,-0.015028143898513868
NKRF,12.777767377426663,7.944450691555156,-0.015111562639068266
TEF,6.8882565475410455,1.6529854942089286,-0.01528650185364444
PANK3,25.292509875133383,21.32576183515124,-0.015418887265475134
WASF1,12.430499653668308,7.578994714944338,-0.015422602759624648
RRM2B,14.018009247992214,9.2769594062746,-0.01549049289090143
NSMCE4A,15.69350581275624,11.070504891487687,-0.015642443049585897
CAND2,5.797779733043788,0.4947711683346452,-0.015683672482845523
ROGDI,6.655184679034765,1.4168447093219385,-0.015993784243925502
TCEAL3,20.794878035082466,16.529854942089283,-0.016026262431888264
IL11RA,5.81462830185147,0.5228831665354774,-0.016234899379015344
CMTM8,19.333732706816182,14.972450241763186,-0.016258561236319274
TAF5L,13.362787127693432,8.59664904981446,-0.01658084649548952
SLC16A6,9.42022202669562,4.38547171932981,-0.016723303409614698
EIF3E,62.8769867270719,61.52591926234117,-0.017061278963346638
RNF38,42.38163880412603,39.62105026425278,-0.01708469965629522
PTPN11,38.72362730965798,35.713482514337116,-0.01719881523244271
LINC00847,8.34284965460434,3.2441245923760262,-0.01727656515997411
AGAP9,6.859239567927814,1.658607893849095,-0.017285096474253914
LRRC8C,21.141209727240394,16.923422916900932,-0.017303403993228106
ABCA2,6.5905984986053125,1.3718655122006072,-0.017305799230380114
EPHB3,6.142239362000861,0.8939615427864613,-0.01737668820237037
THAP4,20.164928767995207,15.883278983470145,-0.017483374846463375
EIF2B2,17.492558548776607,13.0270999662656,-0.017485195938368503
NECAB3,7.821480053166595,2.693129427639717,-0.017617053113220704
FEN1,10.105397158208062,5.138873271112111,-0.01787387293658127
ZNF526,9.319130613849524,4.301135724727314,-0.01801675737527486
AP3S1,36.962015837654675,33.846845833801865,-0.018080536002392678
C7orf31,8.11539397570062,3.0192286067693694,-0.018269830189926672
G2E3,22.259767489750455,18.137861239176882,-0.018336146562385844
TMEM116,10.006177808562818,5.043292477229282,-0.018444731721211305
SBNO1,41.29771421083176,38.49094793657933,-0.018633439426034126
ZNF616,8.69105340996312,3.6433149668278424,-0.018751274608819757
NPW,6.1132223823876295,0.8883391431462948,-0.018761840777289263
MAPK12,7.454555665799277,2.322051051388733,-0.018767480131998027
NELFE,27.191717992399422,23.41729450129315,-0.018783251961874914
MEMO1,10.486362019581781,5.571798043404925,-0.01927872865405522
KBTBD6,6.774996723889398,1.6080062970875968,-0.019436498358929466
FBN2,6.038339854353484,0.8321151467446306,-0.020060755962421184
ZCWPW1,8.452365351854278,3.4127965815810186,-0.020092737427964913
MST1,5.741617837018178,0.5172607668953109,-0.020185150634415172
CHST6,5.628358013366531,0.39919037445181604,-0.02034777384271147
DIRAS1,5.785611322238239,0.5678623636568088,-0.0203805411595418
SPINT1,9.341595372259768,4.368604520409311,-0.020387572025342915
NPRL2,10.829885616938428,5.959743618576408,-0.020412878895559206
DPM2,17.886627852556302,13.505003935679749,-0.020579747891227573
ZNF584,9.907894490518,4.981446081187451,-0.02080134007524337
IL18,8.618978976730254,3.603958169346677,-0.020806623159478232
ELMO3,6.045828107156898,0.8546047453052963,-0.020851027512444054
ACBD4,6.6973061010539725,1.5517823006859328,-0.020899143247070873
CEP55,6.249882996049946,1.0738783312717868,-0.020915455651391412
PLEKHF2,19.811108823033866,15.568424603620826,-0.020936940146315967
THSD1,6.268603628058483,1.0963679298324525,-0.02105080838937623
PSEN1,41.182582323979254,38.412234341617,-0.02105226292958684
TMEM19,12.115993035924893,7.348476329697514,-0.021184767560024576
UCK1,11.809910702585318,7.022377150567863,-0.02124148586302632
SBNO2,28.358013366531253,24.71044641853143,-0.02132668389970621
DIXDC1,11.513188685250014,6.707522770718542,-0.0213658805350202
POU5F2,6.156279836007263,0.9839199370291241,-0.021465576052847823
MAK16,12.700076754591235,7.978185089396154,-0.021481743892734495
ARIH1,64.13688526124642,62.95400877094344,-0.021508358682483575
ATP7A,12.290094913604284,7.54526031710334,-0.021768761773024725
TEAD3,12.915364022689408,8.214325874283144,-0.021811416288179786
SAMD9,11.5057004324466,6.713145170358708,-0.02210921409922384
MANEAL,5.614317539360129,0.4216799730124818,-0.022393306449139838
ZNF554,6.066420802366288,0.9052063420667941,-0.022410832229315614
ZNF347,8.49635883707434,3.502754975823682,-0.022435175113008188
CDCA3,5.549731358930678,0.35421117733048463,-0.022478437344213176
MAMLD1,28.322444165715034,24.693579219610932,-0.02248043040262332
TMPRSS5,5.69949641499897,0.5172607668953109,-0.022641096179556786
WDR17,5.851133534268117,0.6803103564601373,-0.02269460187956074
FAM53A,5.913847651496715,0.7477791521421343,-0.022718624119826947
CPSF7,26.81356122582698,23.085572922523333,-0.022735644952607048
RBM18,14.852949435572945,10.305858540425053,-0.022938141710117377
WDR48,25.125896250257405,21.28640503767008,-0.022986469150784894
MED11,12.55686391972593,7.854492297312493,-0.023084096243619234
LY96,14.613325345863675,10.052850556617564,-0.023107297005551253
GHDC,7.853305127581107,2.828067019003711,-0.023122754360734188
MUS81,12.945317033903065,8.270549870684809,-0.023132176351198852
ZNF24,33.39760750322931,30.13043967165186,-0.023165509588298994
SLC25A30,9.459535353913548,4.548521308894636,-0.023325997229995843
ADAMTS16,5.356908849242751,0.16867198920499268,-0.023599416530299955
